,관리번호,자치구_x,와이파이명,도로명주소,상세주소,설치위치(층),설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,wifi접속환경,X좌표,Y좌표,작업일자,자치구_y,AP별 이용량(GB),이용량
12261,WF205106,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,803.96 GB,803.96 
12262,WF205107,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,"1,286.06 GB","1,286.06 "
12263,WF205108,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,912.38 GB,912.38 
12264,WF205109,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,428.17 GB,428.17 
12265,WF205110,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,"1,015.02 GB","1,015.02 "
12266,WF205111,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,"1,376.73 GB","1,376.73 "
12267,WF205112,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,446.46 GB,446.46 
12268,WF205113,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,569.14 GB,569.14 
12269,WF205114,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,"1,467.36 GB","1,467.36 "
12270,WF205115,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,"1,285.83 GB","1,285.83 "
12271,WF205116,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,482.99 GB,482.99 
12272,WF205117,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,362.37 GB,362.37 
12273,WF205118,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,640.32 GB,640.32 
12274,WF205119,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,614.52 GB,614.52 
12275,WF205120,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,620.48 GB,620.48 
12276,WF205121,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,915.19 GB,915.19 
12277,WF205122,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,125.34 GB,125.34 
12278,WF205123,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,565.88 GB,565.88 
12279,WF205124,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,703.55 GB,703.55 
12280,WF205125,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,255.02 GB,255.02 
12281,WF205126,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,819.81 GB,819.81 
12282,WF205127,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,692.12 GB,692.12 
12283,WF205128,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,376.36 GB,376.36 
12284,WF205129,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,472.47 GB,472.47 
12285,WF205130,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,411.52 GB,411.52 
12286,WF205131,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,"1,875.17 GB","1,875.17 "
12287,WF205132,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,402.45 GB,402.45 
12288,WF205133,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,540.70 GB,540.70 
12289,WF205134,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,"2,196.80 GB","2,196.80 "
12290,WF205135,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,431.31 GB,431.31 
12291,WF205136,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,92.57 GB,92.57 
12292,WF210001,동작구,남부장애인종합복지관,여의대방로 20나길 40,1F 정보화센터 앞 복도,,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2021,실내,,126.91688,37.490253,2021-12-14 10:57,동작구,0.49 GB,0.49 
12293,WF210002,관악구,선우체육관,문성로16다길 133-70,AD026 앞 한전주,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2021,실외,,126.91326,37.46757,2021-12-14 10:57,관악구,35.76 GB,35.76 
12294,WF210003,중구,서울시청,세종대로 110,녹지시설과 B4F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.978355,37.56689,2021-12-14 10:57,중구,397.34 GB,397.34 
12295,WF210004,동작구,남부장애인종합복지관,여의대방로 20나길 40,2F 통합사무실 앞 복도,,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2021,실내,,126.91688,37.490253,2021-12-14 10:57,동작구,177.02 GB,177.02 
12296,WF210005,동작구,남부장애인종합복지관,여의대방로 20나길 40,2F 프로그램실 앞 복도,,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2021,실내,,126.91688,37.490253,2021-12-14 10:57,동작구,362.38 GB,362.38 
12297,WF210006,동작구,남부장애인종합복지관,여의대방로 20나길 40,1F 성인물리치료실 앞 복도,,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2021,실내,,126.91688,37.490253,2021-12-14 10:57,동작구,6.00 GB,6.00 
12298,WF210007,동작구,남부장애인종합복지관,여의대방로 20나길 40,1F 회의실_복도실 앞 복도,,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2021,실내,,126.91688,37.490253,2021-12-14 10:57,동작구,150.35 GB,150.35 
12299,WF210010,금천구,무한상상스페이스,금하로 783,지하1층,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,26.69 GB,26.69 
12300,WF210011,금천구,무한상상스페이스,금하로 783,1층 우드랩,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,20.62 GB,20.62 
12301,WF210012,금천구,무한상상스페이스,금하로 783,2층 사무실,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,21.03 GB,21.03 
12302,WF210013,금천구,무한상상스페이스,금하로 783,2층 스마트스페이스,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,28.91 GB,28.91 
12303,WF210014,금천구,무한상상스페이스,금하로 783,3층 로비,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,48.08 GB,48.08 
12304,WF210015,금천구,무한상상스페이스,금하로 783,3층 휴게홀,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,30.96 GB,30.96 
12305,WF210016,금천구,무한상상스페이스,금하로 783,3층 3D교육실,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,37.32 GB,37.32 
12306,WF210017,금천구,무한상상스페이스,금하로 783,4층 3강의실,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,25.11 GB,25.11 
12307,WF210018,금천구,무한상상스페이스,금하로 783,4층 미디어랩,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,17.30 GB,17.30 
12308,WF210019,금천구,무한상상스페이스,금하로 783,1층 소잉랩,,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.916504,37.450092,2021-12-14 10:57,금천구,20.68 GB,20.68 
12309,WF210036,양천구,양천공원내숲속도서관,목동로 111,1층 사서데스크앞,,4. 문화관광체육시설,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.86808,37.51826,2021-12-14 10:57,양천구,450.17 GB,450.17 
12310,WF210801,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),1층 키즈여성공간(계단앞),,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,72.97 GB,72.97 
12311,WF210802,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),1층 새일센터(사무실),,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,242.33 GB,242.33 
12312,WF210803,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),2층 수강생 휴게공간,,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,28.43 GB,28.43 
12313,WF210804,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),2층 강의실1,,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,66.66 GB,66.66 
12314,WF210805,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),3층 창업보육실,,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,43.91 GB,43.91 
12315,WF210806,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),3층 강의실6,,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,21.69 GB,21.69 
12316,WF210807,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),4층 사무실,,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,23.97 GB,23.97 
12317,WF210808,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),4층 영유아놀이실,,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,186.44 GB,186.44 
12318,WF210809,도봉구,도봉여성센터,방학제3동 306-10 (방학로12길 28),4층 영유아놀이실,,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2021,실내,,127.030334,37.663216,2021-12-14 10:57,도봉구,183.13 GB,183.13 
12319,WF211213,마포구,마포주민편익시설,월드컵북로 44길 40,1F 독서실,,7-3. 커뮤니티-지역,서울시(AP),공공WIFI,임대망,2021,실내,,126.89539,37.576675,2021-12-14 10:57,마포구,"2,134.15 GB","2,134.15 "
12320,WN000630,도봉구,도봉구청,도봉구 마들로 656 도봉구청,지하1층작은도서관,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,249.90 GB,249.90 
12321,WN000632,도봉구,도봉구청,도봉구 마들로 656 도봉구청,1층부동산정보과,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,177.47 GB,177.47 
12322,WN000634,도봉구,도봉구청,도봉구 마들로 656 도봉구청,8층소통협력실,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,31.77 GB,31.77 
12323,WN000635,도봉구,도봉구청,도봉구 마들로 656 도봉구청,4층노인장애인과,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,113.13 GB,113.13 
12324,WN000636,도봉구,도봉구청,도봉구 마들로 656 도봉구청,M4층공원녹지과,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,146.64 GB,146.64 
12325,WN000637,도봉구,도봉구청,도봉구 마들로 656 도봉구청,7층행정관리국장실,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,9.19 GB,9.19 
12326,WN000638,도봉구,도봉구청,도봉구 마들로 656 도봉구청,8층부구청장비서실,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,41.76 GB,41.76 
12327,WN000640,도봉구,도봉구청,도봉구 마들로 656 도봉구청,9층씨알홀,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,21.99 GB,21.99 
12328,WN000641,도봉구,도봉구청,도봉구 마들로 656 도봉구청,14층여자화장실,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,196.04 GB,196.04 
12329,WN000642,도봉구,도봉구청,도봉구 마들로 656 도봉구청,14층홍보전산과1,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,225.36 GB,225.36 
12330,WN000644,도봉구,도봉구청,도봉구 마들로 656 도봉구청,구의회2층의장실앞,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,13.04 GB,13.04 
12331,WN000646,도봉구,도봉구청,도봉구 마들로 656 도봉구청,8층행정지원과,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,209.91 GB,209.91 
12332,WN000647,도봉구,도봉구청,도봉구 마들로 656 도봉구청,지하1층구민전산교육장,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2017,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,88.05 GB,88.05 
12333,WN000648,도봉구,도봉구청,도봉구 마들로 656 도봉구청,10층간송홀,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,21.25 GB,21.25 
12334,WN000649,도봉구,도봉구청,도봉구 마들로 656 도봉구청,구의회1층의회사무국,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,224.75 GB,224.75 
12335,WN000651,도봉구,도봉구청,도봉구 마들로 656 도봉구청,6층일자리경제과,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2019,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,198.42 GB,198.42 
12336,WN000652,도봉구,도봉구청,도봉구 마들로 656 도봉구청,15층물관리과,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,87.75 GB,87.75 
12337,WN000653,도봉구,도봉구청,도봉구 마들로 656 도봉구청,15층도로과,,7-1. 커뮤니티 - 행정,자치구,공공WiFi,자치구자체인터넷망,2016,실내,,127.047066,37.66916,2021-12-14 10:57,도봉구,57.72 GB,57.72 
